,km_driven,insurance_prem,manufacturer,model,listed_price,car_seller,state,owner_type,car_age,top_features_count
36449,49000.0,0,tata,tata harrier,1252000.0,1,delhi,1,6,9
36451,45191.0,0,tata,tata harrier,1852000.0,1,delhi,1,4,9
36454,111708.0,0,tata,tata zest,217521.0,1,uttar pradesh,2,11,9
36455,50233.0,0,tata,tata nexon,700000.0,1,delhi,1,8,9
36457,14766.0,0,tata,tata harrier,1400000.0,1,uttar pradesh,1,5,9
36458,55582.0,0,tata,tata harrier,1160000.0,1,uttar pradesh,2,6,9
36459,68899.0,0,tata,tata nexon,730258.0,1,uttar pradesh,1,7,9
36461,19873.0,0,tata,tata new safari,2275000.0,1,delhi,1,3,9
36462,7539.0,0,tata,tata harrier,2108000.0,1,delhi,1,3,9
36463,12552.0,0,tata,tata harrier,1725000.0,1,uttar pradesh,1,4,9
36464,56078.0,0,tata,tata hexa,819000.0,1,uttar pradesh,1,7,9
36465,69313.0,0,tata,tata hexa,876787.0,1,uttar pradesh,1,8,9
36466,12818.0,0,tata,tata hexa,1150000.0,1,delhi,2,7,9
36467,63834.0,0,tata,tata hexa,700000.0,1,uttar pradesh,2,8,9
36468,61873.0,0,tata,tata nexon,700517.0,1,uttar pradesh,1,6,9
36469,14939.0,0,tata,tata harrier,1750000.0,1,uttar pradesh,1,4,9
36470,102142.0,0,tata,tata hexa,1300000.0,1,uttar pradesh,2,8,9
36471,58000.0,0,tata,tata zest,335000.0,1,delhi,1,8,8
36472,67492.0,0,tata,tata hexa,1015000.0,1,uttar pradesh,2,7,9
36475,17000.0,0,tata,tata new safari,2125000.0,1,delhi,1,4,9
36476,39221.0,0,tata,tata hexa,850000.0,1,delhi,1,7,9
36477,59573.0,0,tata,tata hexa,1020163.0,1,uttar pradesh,1,8,9
36478,152275.0,0,tata,tata harrier,1300000.0,1,uttar pradesh,1,6,9
36479,86863.0,0,tata,tata nexon,750000.0,1,delhi,1,7,9
36480,40032.0,0,tata,tata nexon,650000.0,1,uttar pradesh,1,6,9
36481,64920.0,0,tata,tata tiago,386833.0,1,uttar pradesh,3,7,8
36482,43536.0,0,tata,tata hexa,1357000.0,1,delhi,1,6,9
36483,58424.0,0,tata,tata harrier,1216000.0,1,uttar pradesh,1,6,9
36484,62000.0,0,tata,tata zest,385000.0,1,delhi,2,9,9
36485,15240.0,0,tata,tata harrier,1807000.0,1,uttar pradesh,1,4,9
36486,95000.0,0,tata,tata hexa,950000.0,1,delhi,1,8,9
36487,30948.0,0,tata,tata harrier,1223000.0,1,delhi,1,6,9
36488,89277.0,0,tata,tata harrier,1400000.0,1,delhi,1,6,9
36490,36000.0,0,tata,tata hexa,975000.0,1,delhi,1,7,9
36492,54216.0,0,tata,tata harrier,1300000.0,1,delhi,1,6,9
36493,118920.0,0,tata,tata hexa,900000.0,1,delhi,1,8,9
36494,70688.0,0,tata,tata hexa,850000.0,1,uttar pradesh,2,8,9
36495,124410.0,0,tata,tata hexa,750000.0,1,uttar pradesh,2,8,9
36496,47000.0,0,tata,tata harrier,1252000.0,1,delhi,1,6,9
36497,41666.0,0,tata,tata tiago,400000.0,1,delhi,1,9,9
36498,52251.0,0,tata,tata tiago,396519.0,1,uttar pradesh,1,6,8
36500,63508.0,0,tata,tata zest,250000.0,1,delhi,2,10,8
36501,16699.0,0,tata,tata altroz,816000.0,1,uttar pradesh,1,4,9
36502,19896.0,0,tata,tata new safari,2147064.0,1,uttar pradesh,1,3,9
36503,32969.0,0,tata,tata altroz,895000.0,1,delhi,1,4,9
36504,77832.0,0,tata,tata nexon,617625.0,1,uttar pradesh,1,7,9
36505,63149.0,0,tata,tata harrier,1200000.0,1,delhi,2,6,9
36506,37262.0,0,tata,tata altroz,906000.0,1,uttar pradesh,1,4,9
36507,32646.0,0,tata,tata tiago,350000.0,1,uttar pradesh,1,8,9
36508,53688.0,0,tata,tata indigo,250000.0,1,uttar pradesh,1,11,9
36509,75883.0,0,tata,tata hexa,991000.0,1,delhi,1,7,9
36510,79575.0,0,tata,tata hexa,797000.0,1,delhi,1,7,8
36511,66892.0,0,tata,tata tiago,400000.0,1,delhi,1,9,9
36512,39869.0,0,tata,tata nexon,950000.0,1,uttar pradesh,1,6,9
36513,27223.0,0,tata,tata harrier,1450000.0,1,delhi,1,5,9
36514,5021.0,0,tata,tata nexon,1200000.0,1,delhi,1,3,9
36515,75407.0,0,tata,tata tiago,320000.0,1,uttar pradesh,1,8,8
36516,19273.0,0,tata,tata new safari,1960000.0,1,uttar pradesh,1,4,9
36517,90255.0,0,tata,tata tiago,350000.0,1,delhi,1,8,9
36518,29896.0,0,tata,tata hexa,800000.0,1,delhi,1,8,8
36520,80519.0,0,tata,tata hexa,1000000.0,1,uttar pradesh,2,7,9
36522,6893.0,0,tata,tata nexon,1075000.0,1,delhi,1,3,9
36523,34926.0,0,tata,tata hexa,1500000.0,1,uttar pradesh,1,6,9
36524,29665.0,0,tata,tata harrier,1300000.0,1,uttar pradesh,2,6,9
36525,19095.0,0,tata,tata nexon,1100000.0,1,delhi,1,4,9
36526,26460.0,0,tata,tata nexon,1200000.0,1,delhi,1,4,9
36527,11857.0,0,tata,tata harrier,1800000.0,1,uttar pradesh,1,5,9
36528,72371.0,0,tata,tata hexa,800000.0,1,uttar pradesh,1,7,8
36529,28391.0,0,tata,tata new safari,2100000.0,1,uttar pradesh,1,4,9
36530,21577.0,0,tata,tata new safari,2100000.0,1,uttar pradesh,1,4,9
36531,141051.0,0,tata,tata tiago,370000.0,1,uttar pradesh,1,8,9
36532,90318.0,0,tata,tata hexa,1000000.0,1,delhi,1,7,9
36534,38715.0,0,tata,tata tiago,300000.0,1,uttar pradesh,2,8,9
36535,92000.0,0,tata,tata nexon,825000.0,1,delhi,1,6,9
36536,54791.0,0,tata,tata nexon,930000.0,1,uttar pradesh,1,4,9
36541,130416.0,0,tata,tata nexon,600000.0,1,delhi,1,7,9
36542,86672.0,0,tata,tata zest,275000.0,1,delhi,1,10,9
36543,54308.0,0,tata,tata harrier,1350000.0,1,delhi,1,6,9
36544,107953.0,0,tata,tata tiago,295967.0,1,uttar pradesh,1,9,9
36545,49544.0,0,tata,tata hexa,998070.0,1,uttar pradesh,1,8,9
36546,72220.0,0,tata,tata indica,242463.0,1,uttar pradesh,1,11,9
36547,48542.0,0,tata,tata nexon,640473.0,1,uttar pradesh,1,6,9
36548,100524.0,0,tata,tata zest,250000.0,1,uttar pradesh,1,11,9
36549,113391.0,0,tata,tata zest,211950.0,1,uttar pradesh,1,10,9
36550,77263.0,0,tata,tata hexa,803679.0,1,uttar pradesh,3,7,8
36551,27599.0,0,tata,tata harrier,1456563.0,1,uttar pradesh,1,6,9
36552,40821.0,0,tata,tata harrier,1200000.0,1,uttar pradesh,2,6,9
36554,139231.0,0,tata,tata hexa,774185.0,1,uttar pradesh,1,8,9
36556,42232.0,0,tata,tata nexon,575000.0,1,uttar pradesh,1,8,9
36557,94766.0,0,tata,tata nexon,500000.0,1,uttar pradesh,1,7,9
36559,26936.0,0,tata,tata harrier,2038601.0,1,uttar pradesh,1,5,9
36560,100942.0,0,tata,tata hexa,1050000.0,1,uttar pradesh,1,8,9
36561,9800.0,0,tata,tata harrier,2250000.0,1,delhi,1,4,9
36562,11541.0,0,tata,tata new safari,1400000.0,1,delhi,2,4,8
36563,15451.0,0,tata,tata nexon,1122011.0,1,uttar pradesh,1,4,9
36564,117391.0,0,tata,tata zest,170000.0,1,uttar pradesh,1,11,9
36565,23439.0,0,tata,tata harrier,1755777.0,1,uttar pradesh,1,4,9
36566,13150.0,0,tata,tata new safari,1800000.0,1,uttar pradesh,1,4,9
36567,69439.0,0,tata,tata zest,200000.0,1,uttar pradesh,2,11,8
36568,73391.0,0,tata,tata harrier,1100000.0,1,uttar pradesh,2,6,9
36569,27093.0,0,tata,tata altroz,750000.0,1,uttar pradesh,1,5,9
36570,121616.0,0,tata,tata manza,157508.0,1,uttar pradesh,1,13,9
36571,56822.0,0,tata,tata tigor,425489.0,1,uttar pradesh,2,8,9
36572,56879.0,0,tata,tata nexon,646734.0,1,uttar pradesh,1,7,9
36573,9500.0,0,tata,tata harrier,1800000.0,1,delhi,1,5,9
36574,25000.0,0,tata,tata new safari,1600000.0,1,delhi,1,4,9
36575,58000.0,0,tata,tata hexa,1450000.0,1,delhi,1,6,9
36576,70000.0,0,tata,tata indigo,300000.0,0,delhi,1,14,9
36578,16368.0,0,tata,tata new safari,2169000.0,1,delhi,1,4,9
36579,47000.0,0,tata,tata harrier,1251000.0,1,delhi,1,6,9
36580,68000.0,0,maruti,maruti baleno,570000.0,0,maharashtra,1,7,9
36581,11300.0,0,maruti,maruti baleno,700000.0,0,maharashtra,1,3,9
36583,70000.0,0,maruti,maruti zen estilo,200000.0,1,maharashtra,1,14,6
36584,48170.0,0,maruti,maruti swift,460000.0,1,maharashtra,1,10,9
36585,80000.0,0,maruti,maruti swift,510000.0,0,maharashtra,1,8,9
36586,20000.0,0,maruti,maruti swift,640000.0,1,maharashtra,1,6,9
36589,70000.0,0,maruti,maruti ciaz,675000.0,0,maharashtra,1,7,9
36592,18000.0,0,maruti,maruti swift,560000.0,1,maharashtra,1,8,8
36593,54000.0,0,maruti,maruti wagon r,325000.0,1,maharashtra,1,12,9
36595,27479.0,0,maruti,maruti wagon r,470000.0,1,maharashtra,1,7,9
36596,40621.0,0,maruti,maruti swift,658000.0,1,maharashtra,2,6,9
36597,69000.0,0,maruti,maruti swift,375000.0,1,maharashtra,2,13,9
36598,31000.0,0,maruti,maruti baleno,575000.0,1,maharashtra,1,9,9
36599,47000.0,0,maruti,maruti alto k10,195000.0,1,maharashtra,1,14,8
36600,33997.0,0,maruti,maruti wagon r,380000.0,1,maharashtra,1,9,9
36601,53172.0,0,maruti,maruti swift,513000.0,1,maharashtra,1,10,9
36602,20187.0,0,maruti,maruti alto k10,405000.0,1,maharashtra,1,8,9
36603,51652.0,0,maruti,maruti celerio,454000.0,1,maharashtra,1,9,9
36605,6500.0,0,maruti,maruti wagon r,580000.0,1,maharashtra,1,4,9
36606,12697.0,0,maruti,maruti swift,710000.0,1,maharashtra,1,4,9
36607,50310.0,0,maruti,maruti alto 800,305000.0,1,maharashtra,1,8,8
36608,81853.0,0,maruti,maruti swift,467000.0,1,maharashtra,1,11,9
36610,24864.0,0,maruti,maruti wagon r,415000.0,1,maharashtra,1,8,9
36611,94162.0,0,maruti,maruti baleno,581000.0,1,maharashtra,1,8,9
36614,25287.0,0,maruti,maruti swift dzire,819000.0,1,maharashtra,1,7,9
36615,27405.0,0,maruti,maruti wagon r,259000.0,1,maharashtra,1,15,8
36616,36173.0,0,maruti,maruti swift,708000.0,1,maharashtra,2,7,9
36617,25417.0,0,maruti,maruti celerio,391000.0,1,maharashtra,1,11,8
36619,90864.0,0,maruti,maruti ritz,200000.0,1,maharashtra,2,16,8
36620,32065.0,0,maruti,maruti baleno,749000.0,1,maharashtra,1,6,9
36621,39732.0,0,maruti,maruti baleno,530000.0,1,maharashtra,1,10,9
36622,11000.0,0,maruti,maruti celerio,525000.0,1,maharashtra,1,7,9
36623,28000.0,0,maruti,maruti swift dzire,399000.0,1,maharashtra,1,12,9
36624,84000.0,0,maruti,maruti swift dzire,399000.0,1,maharashtra,2,11,9
36625,74000.0,0,maruti,maruti swift dzire,499000.0,1,maharashtra,1,10,9
36626,62000.0,0,maruti,maruti celerio,299000.0,1,maharashtra,1,11,8
36627,56000.0,0,maruti,maruti swift,451000.0,1,maharashtra,1,8,9
36628,44000.0,0,maruti,maruti swift dzire,640000.0,1,maharashtra,1,8,9
36629,62000.0,0,maruti,maruti swift dzire,365000.0,1,maharashtra,2,12,9
36630,44000.0,0,maruti,maruti wagon r,249000.0,1,maharashtra,2,14,8
36631,83000.0,0,maruti,maruti ritz,315000.0,1,maharashtra,1,13,8
36632,34950.0,0,maruti,maruti celerio,500000.0,1,maharashtra,1,9,9
36633,79856.0,0,maruti,maruti swift,462000.0,1,maharashtra,1,11,9
36634,30257.0,0,maruti,maruti alto k10,260000.0,1,maharashtra,1,11,9
36636,66535.0,0,maruti,maruti alto k10,341000.0,1,maharashtra,2,9,9
36637,66668.0,0,maruti,maruti wagon r,293000.0,1,maharashtra,1,15,8
36638,26879.0,0,maruti,maruti alto k10,424000.0,1,maharashtra,1,6,9
36639,26301.0,0,maruti,maruti swift dzire,403000.0,1,maharashtra,1,13,9
36640,52203.0,0,maruti,maruti celerio,466000.0,1,maharashtra,1,8,9
36642,64675.0,0,maruti,maruti ciaz,847000.0,1,maharashtra,1,8,9
36643,15555.0,0,maruti,maruti alto k10,234000.0,1,maharashtra,1,13,8
36644,93801.0,0,maruti,maruti wagon r,293000.0,1,maharashtra,2,12,8
36645,57410.0,0,maruti,maruti swift dzire,461000.0,1,maharashtra,1,12,9
36647,35780.0,0,maruti,maruti wagon r,445000.0,1,maharashtra,1,8,9
36648,45875.0,0,maruti,maruti swift dzire,463000.0,1,maharashtra,2,10,9
36650,33721.0,0,maruti,maruti swift,507000.0,1,maharashtra,1,10,9
36651,43000.0,0,maruti,maruti celerio,425000.0,1,maharashtra,1,9,8
36654,7000.0,0,maruti,maruti baleno,760000.0,1,maharashtra,1,4,9
36655,109000.0,0,maruti,maruti zen estilo,155000.0,1,maharashtra,1,17,6
36656,48594.0,0,maruti,maruti celerio,420000.0,1,maharashtra,1,11,8
36657,32897.0,0,maruti,maruti baleno,490000.0,1,maharashtra,2,9,9
36658,67155.0,0,maruti,maruti baleno,720000.0,1,maharashtra,1,7,9
36659,50389.0,0,maruti,maruti baleno,721000.0,1,maharashtra,2,8,9
36660,41696.0,0,maruti,maruti ciaz,648000.0,1,maharashtra,1,10,9
36661,45971.0,0,maruti,maruti swift dzire,491000.0,1,maharashtra,2,10,9
36662,52100.0,0,maruti,maruti ignis,600000.0,1,maharashtra,1,7,9
36663,76327.0,0,maruti,maruti swift,447000.0,1,maharashtra,1,13,9
36664,7621.0,0,maruti,maruti s-presso,477000.0,1,maharashtra,1,5,9
36665,41953.0,0,maruti,maruti celerio,453000.0,1,maharashtra,1,8,8
36666,53775.0,0,maruti,maruti swift,564000.0,1,maharashtra,1,8,9
36667,44203.0,0,maruti,maruti swift,544000.0,1,maharashtra,2,8,9
36668,15000.0,0,maruti,maruti swift dzire,595000.0,1,maharashtra,1,9,9
36669,38000.0,0,maruti,maruti swift,435000.0,1,maharashtra,1,12,9
36670,20000.0,0,maruti,maruti celerio,445000.0,1,maharashtra,1,9,8
36671,62000.0,0,maruti,maruti swift dzire,365000.0,1,maharashtra,2,12,9
36673,82000.0,0,maruti,maruti sx4,225000.0,1,maharashtra,2,15,9
36674,82326.0,0,maruti,maruti ritz,336000.0,1,maharashtra,2,11,8
36675,33247.0,0,maruti,maruti alto k10,189000.0,1,maharashtra,2,14,8
36676,20000.0,0,maruti,maruti baleno,525000.0,1,maharashtra,1,10,9
36677,34000.0,0,maruti,maruti swift,425000.0,1,maharashtra,1,11,9
36678,17800.0,0,maruti,maruti ignis,530000.0,1,maharashtra,1,5,8
36680,58000.0,0,maruti,maruti ciaz,640000.0,1,maharashtra,1,10,9
36682,39951.0,0,maruti,maruti baleno,593000.0,1,maharashtra,2,9,9
36683,84006.0,0,maruti,maruti celerio,427000.0,1,maharashtra,2,10,8
36684,32422.0,0,maruti,maruti xl6,996000.0,1,maharashtra,1,5,9
36685,42150.0,0,maruti,maruti baleno,761000.0,1,maharashtra,1,5,9
36686,35425.0,0,maruti,maruti baleno,767000.0,1,maharashtra,1,4,9
36688,25974.0,0,maruti,maruti alto 800,332000.0,1,maharashtra,1,8,9
36689,34521.0,0,maruti,maruti baleno,659000.0,1,maharashtra,2,9,9
36690,94172.0,0,maruti,maruti swift,362000.0,1,maharashtra,1,12,9
36691,51493.0,0,maruti,maruti baleno,663000.0,1,maharashtra,1,8,9
36692,20494.0,0,maruti,maruti swift,660000.0,1,maharashtra,1,7,9
36693,13495.0,0,maruti,maruti alto 800,406000.0,1,maharashtra,1,6,9
36694,37108.0,0,maruti,maruti swift dzire,529000.0,1,maharashtra,1,10,9
36695,18654.0,0,maruti,maruti baleno,781000.0,1,maharashtra,1,5,9
36696,50900.0,0,maruti,maruti celerio,400000.0,1,maharashtra,2,9,9
36697,32000.0,0,maruti,maruti celerio,540000.0,1,maharashtra,1,6,9
36698,46000.0,0,maruti,maruti swift,671000.0,1,maharashtra,1,7,9
36699,23000.0,0,maruti,maruti baleno,730001.0,1,maharashtra,1,8,9
36700,42751.0,0,maruti,maruti ignis,770000.0,1,maharashtra,1,4,9
36701,10000.0,0,maruti,maruti ciaz,825000.0,1,maharashtra,1,7,9
36703,58580.0,0,maruti,maruti swift,629000.0,1,maharashtra,1,7,9
36704,33166.0,0,maruti,maruti ignis,447000.0,1,maharashtra,1,8,9
36705,47859.0,0,maruti,maruti alto k10,329000.0,1,maharashtra,2,9,9
36706,29798.0,0,maruti,maruti swift,696000.0,1,maharashtra,1,7,9
36707,34792.0,0,maruti,maruti zen estilo,183000.0,1,maharashtra,2,15,8
36708,53993.0,0,maruti,maruti wagon r,448000.0,1,maharashtra,1,9,9
36709,31863.0,0,maruti,maruti wagon r,304000.0,1,maharashtra,1,13,9
36710,9083.0,0,maruti,maruti wagon r,506000.0,1,maharashtra,2,5,8
36711,45381.0,0,maruti,maruti swift,541000.0,1,maharashtra,2,8,9
36712,39828.0,0,maruti,maruti ciaz,690000.0,1,maharashtra,2,10,9
36713,32106.0,0,maruti,maruti ignis,569000.0,1,maharashtra,1,8,9
36714,28176.0,0,maruti,maruti ignis,627000.0,1,maharashtra,1,7,9
36715,24062.0,0,maruti,maruti wagon r,399000.0,1,maharashtra,1,9,9
36716,67270.0,0,maruti,maruti wagon r,310000.0,1,maharashtra,1,13,9
36717,71000.0,0,maruti,maruti ciaz,575000.0,1,maharashtra,1,9,9
36718,35182.0,0,maruti,maruti alto 800,344000.0,1,maharashtra,1,7,8
36719,32000.0,0,maruti,maruti swift,400000.0,1,maharashtra,1,12,8
36720,31000.0,0,maruti,maruti alto 800,320000.0,1,maharashtra,1,8,8
36721,29285.0,0,maruti,maruti wagon r,292000.0,1,maharashtra,1,12,9
36722,84740.0,0,maruti,maruti swift,409000.0,1,maharashtra,1,12,8
36723,8183.0,0,maruti,maruti celerio,731000.0,1,maharashtra,1,4,9
36724,75000.0,0,maruti,maruti alto k10,185000.0,1,maharashtra,1,14,8
36725,12000.0,0,maruti,maruti celerio,625000.0,1,maharashtra,1,3,8
36726,72000.0,0,maruti,maruti swift dzire,455000.0,1,maharashtra,1,12,9
36727,46400.0,0,maruti,maruti swift dzire,500000.0,1,maharashtra,1,11,9
36728,40008.0,0,maruti,maruti baleno,765000.0,1,maharashtra,1,6,9
36729,66000.0,0,maruti,maruti alto k10,235000.0,1,maharashtra,1,11,8
36730,26000.0,0,maruti,maruti celerio,499000.0,1,maharashtra,1,6,9
36731,26562.0,0,maruti,maruti alto k10,440000.0,1,maharashtra,1,7,9
36732,36593.0,0,maruti,maruti wagon r,324000.0,1,maharashtra,1,13,9
36733,11627.0,0,maruti,maruti baleno,909000.0,1,maharashtra,1,4,9
36734,91706.0,0,maruti,maruti wagon r,226000.0,1,maharashtra,2,14,9
36735,61677.0,0,maruti,maruti swift,494000.0,1,maharashtra,1,10,9
36736,77051.0,0,maruti,maruti wagon r,503000.0,1,maharashtra,1,5,9
36737,47450.0,0,maruti,maruti ciaz,589000.0,1,maharashtra,2,9,9
36738,41221.0,0,maruti,maruti wagon r,359000.0,1,maharashtra,1,11,9
36739,41674.0,0,maruti,maruti ciaz,767000.0,1,maharashtra,1,8,9
36740,37445.0,0,maruti,maruti baleno,584000.0,1,maharashtra,1,9,9
36741,73059.0,0,maruti,maruti wagon r,317000.0,1,maharashtra,2,13,9
36742,45638.0,0,maruti,maruti alto k10,321000.0,1,maharashtra,1,10,9
36743,46472.0,0,maruti,maruti zen estilo,205000.0,1,maharashtra,1,13,8
36744,54387.0,0,maruti,maruti celerio,547000.0,1,maharashtra,1,6,9
36745,37712.0,0,maruti,maruti ciaz,693000.0,1,maharashtra,1,9,9
36746,43549.0,0,maruti,maruti swift dzire,533000.0,1,maharashtra,1,10,9
36747,85355.0,0,maruti,maruti celerio,363000.0,1,maharashtra,2,11,9
36748,49749.0,0,maruti,maruti wagon r,387000.0,1,maharashtra,1,10,9
36749,47558.0,0,maruti,maruti swift dzire,751000.0,1,maharashtra,1,5,9
36750,33038.0,0,maruti,maruti baleno,677000.0,1,maharashtra,2,6,9
36751,23467.0,0,maruti,maruti baleno,726000.0,1,maharashtra,1,6,9
36752,67944.0,0,maruti,maruti baleno,648000.0,1,maharashtra,1,6,9
36753,16664.0,0,maruti,maruti alto k10,344000.0,1,maharashtra,1,9,9
36754,24567.0,0,maruti,maruti swift dzire,521000.0,1,maharashtra,2,11,9
36755,54728.0,0,maruti,maruti baleno,552000.0,1,maharashtra,2,10,9
36756,22436.0,0,maruti,maruti alto 800,301000.0,1,maharashtra,1,7,8
36757,72000.0,0,maruti,maruti ritz,249000.0,1,maharashtra,2,15,8
36759,41000.0,0,maruti,maruti celerio,440000.0,1,maharashtra,1,11,8
36760,72000.0,0,maruti,maruti swift dzire,485000.0,1,maharashtra,1,11,8
36761,64000.0,0,maruti,maruti wagon r,280000.0,1,maharashtra,1,13,8
36762,51000.0,0,maruti,maruti wagon r,325000.0,1,maharashtra,1,14,8
36763,44961.0,0,maruti,maruti swift dzire,690000.0,1,maharashtra,1,9,9
36764,42000.0,0,maruti,maruti alto 800,285000.0,1,maharashtra,1,10,8
36765,33000.0,0,maruti,maruti swift dzire,745000.0,1,maharashtra,1,5,9
36766,69000.0,0,maruti,maruti wagon r,310000.0,1,maharashtra,1,12,8
36767,45000.0,0,maruti,maruti swift dzire,685000.0,1,maharashtra,1,7,9
36768,46000.0,0,maruti,maruti wagon r,365000.0,1,maharashtra,1,10,8
36769,37421.0,0,maruti,maruti ignis,498000.0,1,maharashtra,1,8,9
36771,80867.0,0,maruti,maruti wagon r,510000.0,1,maharashtra,1,7,9
36772,62287.0,0,maruti,maruti s-presso,389000.0,1,maharashtra,1,6,9
36773,13807.0,0,maruti,maruti wagon r,436000.0,1,maharashtra,1,8,9
36774,39909.0,0,maruti,maruti wagon r,385000.0,1,maharashtra,1,9,9
36775,76952.0,0,maruti,maruti swift dzire,416000.0,1,maharashtra,2,11,9
36776,38272.0,0,maruti,maruti alto k10,263000.0,1,maharashtra,2,10,9
36777,35858.0,0,maruti,maruti baleno,645000.0,1,maharashtra,1,8,9
36779,40187.0,0,maruti,maruti wagon r,357000.0,1,maharashtra,2,11,9
36780,21796.0,0,maruti,maruti alto 800,317000.0,1,maharashtra,2,7,8
36781,50620.0,0,maruti,maruti s-presso,432000.0,1,maharashtra,1,5,9
36782,80224.0,0,maruti,maruti celerio,453000.0,1,maharashtra,2,8,8
36783,35751.0,0,maruti,maruti ritz,389000.0,1,maharashtra,1,11,9
36784,30840.0,0,maruti,maruti swift dzire,622000.0,1,maharashtra,1,7,9
36785,8271.0,0,maruti,maruti alto 800,327000.0,1,maharashtra,2,7,8
36786,43129.0,0,maruti,maruti ciaz,688000.0,1,maharashtra,1,8,9
36787,19686.0,0,maruti,maruti ciaz,1031000.0,1,maharashtra,1,6,9
36788,44020.0,0,maruti,maruti alto k10,328000.0,1,maharashtra,1,10,9
36789,85092.0,0,maruti,maruti wagon r,387000.0,1,maharashtra,1,9,9
36790,59246.0,0,maruti,maruti baleno,725000.0,1,maharashtra,1,5,9
36791,33904.0,0,maruti,maruti celerio,428000.0,1,maharashtra,1,8,9
36792,58935.0,0,maruti,maruti ritz,349000.0,1,maharashtra,1,11,8
36793,29862.0,0,maruti,maruti ignis,627000.0,1,maharashtra,1,7,9
36794,18533.0,0,maruti,maruti swift,710000.0,1,maharashtra,1,6,9
36796,30870.0,0,maruti,maruti ciaz,892000.0,1,maharashtra,1,7,9
36797,19212.0,0,maruti,maruti alto 800,334000.0,1,maharashtra,1,7,8
36798,56163.0,0,maruti,maruti wagon r,315000.0,1,maharashtra,2,12,8
36799,59067.0,0,maruti,maruti ciaz,827000.0,1,maharashtra,1,7,9
36800,39869.0,0,maruti,maruti ciaz,1015000.0,1,maharashtra,1,5,9
36801,80326.0,0,maruti,maruti wagon r,250000.0,1,maharashtra,2,14,8
36802,10235.0,0,maruti,maruti swift dzire,895800.0,1,maharashtra,1,3,9
36803,45869.0,0,maruti,maruti wagon r,385000.0,1,maharashtra,1,9,9
36804,52457.0,0,maruti,maruti wagon r,364000.0,1,maharashtra,1,9,9
36805,32736.0,0,maruti,maruti swift dzire,688000.0,1,maharashtra,2,8,9
36806,76521.0,0,maruti,maruti celerio,383000.0,1,maharashtra,1,9,8
36807,7183.0,0,maruti,maruti alto 800,429000.0,1,maharashtra,1,4,9
36808,40823.0,0,maruti,maruti ritz,363000.0,1,maharashtra,1,12,8
36809,57000.0,0,maruti,maruti swift dzire,474000.0,1,maharashtra,1,11,9
36810,31273.0,0,maruti,maruti swift,652000.0,1,maharashtra,2,7,9
36811,79360.0,0,maruti,maruti swift,270000.0,1,maharashtra,1,15,9
36812,29196.0,0,maruti,maruti vitara brezza,861000.0,1,maharashtra,1,5,9
36813,45341.0,0,maruti,maruti swift dzire,537000.0,1,maharashtra,2,9,9
36814,83954.0,0,maruti,maruti wagon r,439000.0,1,maharashtra,1,7,9
36815,75087.0,0,maruti,maruti wagon r,277000.0,1,maharashtra,1,14,9
36816,10919.0,0,maruti,maruti ignis,614000.0,1,maharashtra,2,5,9
36817,23492.0,0,maruti,maruti s-presso,430000.0,1,maharashtra,1,6,9
36818,20990.0,0,maruti,maruti vitara brezza,1074000.0,1,maharashtra,2,5,9
36819,27239.0,0,maruti,maruti xl6,1069000.0,1,maharashtra,1,5,9
36820,37551.0,0,maruti,maruti wagon r,351000.0,1,maharashtra,1,9,9
36822,11110.0,0,maruti,maruti ciaz,994000.0,1,maharashtra,1,5,9
36823,26413.0,0,maruti,maruti swift dzire,727000.0,1,maharashtra,1,6,9
36824,40958.0,0,maruti,maruti baleno,536000.0,1,maharashtra,1,8,9
36825,39523.0,0,maruti,maruti celerio,402000.0,1,maharashtra,2,11,8
36826,54376.0,0,maruti,maruti celerio,466000.0,1,maharashtra,1,7,8
36827,24238.0,0,maruti,maruti swift,767000.0,1,maharashtra,1,5,9
36828,57350.0,0,maruti,maruti wagon r,356000.0,1,maharashtra,1,9,9
36829,31921.0,0,maruti,maruti vitara brezza,914000.0,1,maharashtra,1,5,9
36830,26295.0,0,maruti,maruti swift,673000.0,1,maharashtra,1,5,9
36831,10556.0,0,maruti,maruti ignis,699000.0,1,maharashtra,1,5,9
36832,14746.0,0,maruti,maruti swift dzire,674000.0,1,maharashtra,2,7,9
36833,34178.0,0,maruti,maruti wagon r,367000.0,1,maharashtra,2,10,9
36834,15047.0,0,maruti,maruti wagon r,493000.0,1,maharashtra,1,6,8
36835,23016.0,0,maruti,maruti ciaz,1060000.0,1,maharashtra,1,4,9
36836,7867.0,0,maruti,maruti baleno,877000.0,1,maharashtra,1,4,9
36837,31183.0,0,maruti,maruti baleno,662250.0,1,maharashtra,2,9,9
36838,22860.0,0,maruti,maruti alto k10,359000.0,1,maharashtra,1,7,9
36839,24095.0,0,maruti,maruti wagon r,454000.0,1,maharashtra,1,7,9
36840,68436.0,0,maruti,maruti wagon r,308000.0,1,maharashtra,1,12,9
36841,41362.0,0,maruti,maruti alto 800,378000.0,1,maharashtra,1,6,9
36842,10144.0,0,maruti,maruti swift dzire,768000.0,1,maharashtra,1,5,9
36843,52788.0,0,maruti,maruti wagon r,410000.0,1,maharashtra,1,8,9
36844,20047.0,0,maruti,maruti xl6,1036000.0,1,maharashtra,2,6,9
